       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.6000        0.4000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
3.24   2.66003  11.44448   8.90267  7.77455E-01  1.00000E-01  1.12445E+07  1.18336E+07  4.11411E+18  6.80953E+03 -2.63047E+14  3.21499  -8.24259   0.73875   0.61297   0.30090  -30.11922
3.26   2.72511  11.47748   8.90263  1.04903E+00  2.00000E+00  4.09232E+08  5.35616E+08 -4.84300E+18  2.94343E+05 -5.32285E+15  3.20803  -6.58988   0.80150   0.87624   0.12983  -26.33673
3.28   2.74490  11.51240   8.90559  7.40845E-01  1.08611E+00  4.27609E+08  5.33104E+08 -4.78556E+17  2.79777E+05 -3.16792E+15  3.19639  -7.83378   0.59424   0.86502   0.10000  -29.31604
3.30   2.74870  11.54532   8.91890  1.02387E+00  1.00000E-01  2.74446E+07  2.77089E+07  5.04595E+18  1.38874E+04 -2.80996E+14  3.17657 -22.19592   1.01410   0.90233   0.10000  -62.45517
3.32   2.69939  11.56725   8.94871  2.03734E-01  1.00000E-01  1.17579E+08  1.54896E+08  4.50436E+18  7.41381E+04 -2.39547E+14  3.14289 -54.45457   0.15465   0.50916   0.10000 -136.80255
3.34   2.86647  11.64118   8.94820  1.28198E+00  3.42265E-01  4.52936E+07  4.71075E+07  4.21229E+18  2.15323E+04 -1.00191E+15  3.08120 -86.63605   1.23262   0.85578   0.18489 -210.90315
3.36   2.84342  11.74808   8.94594  3.27407E-01  1.00000E-01  3.93807E+07  4.98690E+07  5.72352E+18  2.17686E+04 -2.77601E+14  2.97566 -95.90765   0.25855   0.31141   0.22545 -232.34389
3.38   2.94940  11.95711   9.01538  7.28936E-01  2.00000E+00  9.72165E+08  1.55896E+09 -8.90019E+18  6.20633E+05 -7.08646E+15  2.63926 -49.72185   0.45456   0.86281   0.10000 -126.18136
3.40   2.94940  11.95711   9.01538  7.28936E-01  2.00000E+00  9.72165E+08  1.55896E+09 -8.90019E+18  6.20633E+05 -7.08646E+15  2.63926 -49.72185   0.45456   0.86281   0.10000 -126.18136
3.42   3.07844  12.01604   9.05958  6.46720E-01  2.00000E+00  1.40851E+09  2.69925E+09 -1.19797E+19  1.02623E+06 -9.10909E+15  2.43397 -23.56026   0.33747   0.84537   0.10000  -66.01115
3.44   3.07844  12.01604   9.05958  6.46720E-01  2.00000E+00  1.40851E+09  2.69925E+09 -1.19797E+19  1.02623E+06 -9.10909E+15  2.43397 -23.56026   0.33747   0.84537   0.10000  -66.01115
3.46   3.20629  12.20048   9.12345  5.45690E-01  1.14476E+00  4.97520E+08  3.17870E+09 -2.22305E+18  1.05257E+06 -5.82115E+15  1.86964  -1.05457   0.08541   0.59793   0.21941  -14.37409
3.48   3.20629  12.20048   9.12345  5.45690E-01  1.14476E+00  4.97520E+08  3.17870E+09 -2.22305E+18  1.05257E+06 -5.82115E+15  1.86964  -1.05457   0.08541   0.59793   0.21941  -14.37409
3.50   3.22609  12.21727   9.13174  7.83457E-01  1.46264E+00  3.12222E+08  1.29186E+09 -7.78623E+18  4.08523E+05 -7.78435E+15  1.75374  -5.99101   0.18935   0.59381   0.31823  -25.83277
3.52   3.24433  12.22219   9.13534  5.50178E-01  4.13046E-01  8.05099E+07  2.47331E+08  1.03024E+19  7.46927E+04 -2.18944E+15  1.69258  -7.88634   0.17909   0.10158   0.49429  -30.26601
3.54   3.24713  12.22047   9.13766  5.50872E-01  1.00000E-01  1.84973E+07  2.21463E+07  1.58990E+19  6.38705E+03 -5.09482E+14  1.66847  -7.36887   0.46011   0.09235   0.50000  -29.14357
3.56   3.18265  12.18804   9.14187  1.30973E+00  2.00000E+00  6.40475E+08  7.25005E+08 -1.52284E+19  1.99683E+05 -8.38849E+15  1.65761  -6.55087   1.15703   0.92365   0.10000  -27.32913
3.58   3.19639  12.19948   9.14128  1.47160E-01  1.69200E-01  4.75335E+08  2.17356E+09  1.30582E+19  5.71704E+05 -6.99501E+14  1.64859  -6.29082   0.03218   0.32047   0.10000  -26.79942
3.60   3.29196  12.24442   9.14020  7.09854E-01  1.64311E+00  1.13882E+09  1.68985E+09 -1.25962E+19  4.24470E+05 -8.08394E+15  1.64238  -6.19346   0.47838   0.85913   0.10000  -26.64431
3.62   3.34731  12.25752   9.13877  1.17791E+00  2.00000E+00  1.81242E+08  6.48991E+08 -2.22490E+19  1.55682E+05 -1.06743E+16  1.63992  -5.90791   0.32895   0.57552   0.50000  -26.05589
3.64   3.38116  12.26741   9.14094  7.87837E-01  1.18594E+00  8.29452E+08  1.02537E+09 -4.47242E+18  2.34898E+05 -6.53473E+15  1.63972  -5.47894   0.63731   0.87307   0.10000  -25.13723
3.66   3.39970  12.29203   9.14999  7.95001E-01  7.29155E-01  4.19018E+08  4.86483E+08  6.79868E+18  1.06431E+05 -4.00428E+15  1.63974  -5.04676   0.68475   0.84880   0.12021  -24.21116
3.68   3.41290  12.31060   9.15831  8.82077E-01  6.39306E-01  7.83666E+07  1.33013E+08  9.33336E+18  2.77903E+04 -3.45627E+15  1.63922  -4.67186   0.51969   0.43316   0.50000  -23.41702
3.70   3.42683  12.27407   9.15033  9.95245E-01  7.81742E-01  4.18760E+08  4.54642E+08  5.83179E+18  9.07130E+04 -4.16769E+15  1.63867  -4.33508   0.91670   0.89952   0.10000  -22.71063
3.72   3.44385  12.18900   9.12666  1.06794E+00  8.86580E-01  4.39564E+08  4.76614E+08  3.15166E+18  9.08169E+04 -4.69427E+15  1.63845  -4.01725   0.98492   0.90636   0.10000  -22.04787
3.74   3.46129  12.20426   9.12904  1.12049E+00  8.40601E-01  3.94883E+08  4.23219E+08  4.61076E+18  7.70133E+04 -4.42463E+15  1.63825  -3.71321   1.04547   0.91075   0.10000  -21.41688
3.76   3.47739  12.44294   9.18929  1.19159E+00  8.31679E-01  3.64102E+08  3.86756E+08  5.05280E+18  6.72105E+04 -4.33860E+15  1.63754  -3.42134   1.12179   0.91608   0.10000  -20.81389
3.78   3.49840  12.64356   9.23795  1.18950E+00  1.31723E+00  1.15804E+08  2.16653E+08 -9.99472E+18  3.59554E+04 -6.88744E+15  1.63621  -3.14074   0.63580   0.57965   0.50000  -20.23686
3.80   3.52895  12.31332   9.15644  1.02488E+00  1.65324E+00  8.64192E+08  1.02562E+09 -2.20811E+19  1.62550E+05 -8.85692E+15  1.63448  -2.87125   0.86357   0.90243   0.10000  -19.68541
3.82   3.55994  11.78876   8.99505  8.46923E-01  1.39129E+00  5.76300E+08  8.27784E+08 -1.42048E+19  1.25290E+05 -7.64464E+15  1.63220  -2.61268   0.58962   0.81506   0.15663  -19.15913
